user_id,transaction_amount,transaction_time,location,merchant,transaction_type,is_fraud
user_0703,1850.4,2024-09-21 03:46:00,Los Angeles,Starbucks,purchase,0
user_0732,1760.81,2024-05-23 17:56:00,Houston,Netflix,withdrawal,0
user_0724,1731.29,2024-06-30 03:57:00,Phoenix,Netflix,transfer,0
user_0575,1838.14,2024-08-23 23:06:00,Phoenix,Walmart,withdrawal,0
user_0754,157.69,2024-08-31 12:22:00,Phoenix,Amazon,transfer,0
user_0219,775.35,2024-03-28 00:49:00,Remote,Local Store,purchase,0
user_0614,1183.3,2024-11-09 15:27:00,Remote,Amazon,withdrawal,0
user_0730,1685.82,2024-11-29 04:39:00,Houston,Online Service,purchase,0
user_0841,1323.63,2024-10-27 08:43:00,Los Angeles,Online Service,transfer,0
user_0860,1427.14,2024-10-09 15:55:00,Chicago,Local Store,transfer,0
user_0370,9.02,2024-05-09 17:08:00,Phoenix,Starbucks,transfer,0
user_0146,1232.69,2024-04-24 21:07:00,Remote,Walmart,transfer,0
user_0125,402.53,2024-09-07 07:35:00,Los Angeles,Starbucks,withdrawal,0
user_0719,1270.48,2024-06-08 06:27:00,Los Angeles,Netflix,withdrawal,0
user_0822,1571.07,2024-08-27 09:08:00,Los Angeles,Online Service,transfer,0
user_0740,218.0,2024-05-17 05:04:00,Phoenix,Shell,transfer,0
user_0202,1978.35,2024-07-21 09:42:00,New York,Local Store,purchase,0
user_0014,501.88,2024-10-21 04:02:00,Los Angeles,Online Service,withdrawal,0
user_0915,1278.2,2024-03-26 22:01:00,New York,Netflix,transfer,0
user_0803,1507.13,2024-07-16 00:33:00,Chicago,Walmart,withdrawal,0
user_0104,1993.06,2024-11-24 07:55:00,Los Angeles,Amazon,purchase,0
user_0973,1914.8,2024-01-11 11:27:00,Remote,Starbucks,withdrawal,0
user_0907,562.09,2024-07-25 08:46:00,Los Angeles,Netflix,withdrawal,0
user_0819,1189.62,2024-03-28 22:07:00,Los Angeles,Amazon,withdrawal,0
user_0299,1001.37,2024-12-05 08:28:00,Phoenix,Starbucks,purchase,0
user_0584,1991.26,2024-12-07 15:57:00,Phoenix,Netflix,purchase,0
user_0187,100.2,2024-02-28 07:56:00,Phoenix,Netflix,transfer,0
user_0730,537.73,2024-02-23 11:33:00,Houston,Shell,withdrawal,0
user_0906,1829.76,2024-05-18 02:20:00,New York,Walmart,withdrawal,0
user_0988,65.77,2024-10-07 17:26:00,Remote,Walmart,purchase,0
user_0670,578.88,2024-01-06 15:32:00,Remote,Shell,transfer,0
user_0755,1686.6,2024-09-01 23:06:00,Houston,Netflix,transfer,0
user_0382,1606.13,2024-12-19 14:19:00,Houston,Starbucks,purchase,0
user_0005,437.72,2024-10-11 16:37:00,Chicago,Starbucks,purchase,0
user_0961,1879.46,2024-07-10 01:55:00,Chicago,Starbucks,transfer,0
user_0267,973.67,2024-12-02 19:21:00,Houston,Local Store,transfer,0
user_0136,1000.0,2024-02-07 15:21:00,Chicago,Shell,transfer,0
user_0975,638.41,2024-10-03 11:23:00,Phoenix,Online Service,purchase,0
user_0256,1526.06,2024-06-03 16:51:00,Houston,Local Store,purchase,0
user_0370,256.79,2024-02-19 23:39:00,Houston,Amazon,transfer,0
user_0270,1072.24,2024-08-06 16:26:00,Los Angeles,Walmart,transfer,0
user_0316,1676.38,2024-10-13 10:53:00,Phoenix,Online Service,transfer,0
user_0227,673.03,2024-05-11 08:20:00,Phoenix,Walmart,transfer,0
user_0808,43.44,2024-10-30 06:11:00,New York,Amazon,withdrawal,0
user_0271,416.94,2024-10-12 05:55:00,Remote,Online Service,transfer,0
user_0071,642.16,2024-08-28 14:26:00,Los Angeles,Online Service,transfer,0
user_0235,708.99,2024-09-24 20:31:00,Houston,Shell,withdrawal,0
user_0669,1934.02,2024-02-28 23:55:00,Remote,Shell,purchase,0
user_0826,508.97,2024-05-03 14:50:00,Chicago,Starbucks,withdrawal,0
user_0897,1503.87,2024-03-25 07:33:00,Houston,Amazon,withdrawal,0
user_0340,268.03,2024-03-01 06:52:00,Phoenix,Starbucks,purchase,0
user_0400,1222.35,2024-07-02 23:57:00,Chicago,Online Service,transfer,0
user_0055,983.16,2024-09-05 18:18:00,Remote,Netflix,purchase,0
user_0061,1617.69,2024-01-30 00:55:00,Phoenix,Online Service,withdrawal,0
user_0079,900.19,2024-01-15 20:41:00,New York,Shell,purchase,0
user_0243,1788.98,2024-11-08 12:16:00,New York,Walmart,withdrawal,0
user_0822,853.02,2024-07-15 15:14:00,Remote,Starbucks,withdrawal,0
user_0475,355.5,2024-12-14 06:39:00,Houston,Online Service,withdrawal,0
user_0522,1106.53,2024-03-06 05:54:00,Houston,Shell,transfer,0
user_0730,1150.93,2024-10-16 14:18:00,Phoenix,Local Store,transfer,0
user_0320,1291.24,2024-03-20 04:53:00,New York,Shell,purchase,0
user_0032,60.95,2024-08-15 20:57:00,Chicago,Netflix,transfer,0
user_0705,179.54,2024-04-02 18:22:00,Houston,Shell,transfer,0
user_0724,933.68,2024-12-20 09:24:00,New York,Online Service,purchase,0
user_0038,1367.82,2024-10-01 17:32:00,Phoenix,Local Store,purchase,0
user_0548,1048.21,2024-08-28 02:48:00,Remote,Starbucks,purchase,0
user_0588,753.19,2024-06-08 21:47:00,Houston,Online Service,transfer,0
user_0238,1501.61,2024-02-26 09:28:00,Houston,Amazon,withdrawal,0
user_0052,653.53,2024-04-22 18:36:00,New York,Amazon,withdrawal,0
user_0414,1835.71,2024-05-14 09:19:00,Phoenix,Shell,transfer,0
user_0742,1783.1,2024-03-16 03:32:00,Chicago,Amazon,transfer,0
user_0132,862.2,2024-03-30 12:34:00,Remote,Local Store,transfer,0
user_0868,1866.72,2024-06-26 10:25:00,Houston,Local Store,withdrawal,0
user_0662,7006.15,2024-07-03 14:49:00,Chicago,Online Service,withdrawal,1
user_0299,1814.75,2024-02-06 20:04:00,Remote,Shell,purchase,0
user_0798,178.07,2024-09-27 21:46:00,Remote,Amazon,transfer,0
user_0604,1899.77,2024-02-18 11:21:00,Remote,Local Store,purchase,0
user_0319,1415.9,2024-08-07 08:43:00,Houston,Local Store,transfer,0
user_0192,1742.23,2024-01-18 01:19:00,Houston,Netflix,transfer,0
user_0770,410.7,2024-04-18 18:38:00,New York,Amazon,withdrawal,0
user_0988,1038.37,2024-05-19 22:00:00,Houston,Netflix,withdrawal,0
user_0763,310.92,2024-12-16 01:35:00,New York,Amazon,transfer,0
user_0382,341.55,2024-10-16 18:00:00,Phoenix,Walmart,purchase,0
user_0079,197.0,2024-07-21 23:13:00,Houston,Amazon,transfer,0
user_0292,1052.66,2024-10-14 16:45:00,Los Angeles,Starbucks,transfer,0
user_0434,1414.77,2024-09-08 23:09:00,Remote,Starbucks,transfer,0
user_0261,1124.59,2024-03-11 18:21:00,Remote,Local Store,transfer,0
user_0807,1531.4,2024-03-05 21:07:00,Chicago,Online Service,withdrawal,0
user_0947,70.96,2024-06-29 06:00:00,Los Angeles,Local Store,withdrawal,0
user_0514,775.04,2024-06-12 18:08:00,Houston,Online Service,withdrawal,0
user_0808,1094.43,2024-01-14 03:13:00,Phoenix,Local Store,transfer,0
user_0803,705.92,2024-04-29 12:09:00,Chicago,Shell,withdrawal,0
user_0436,1785.15,2024-04-27 10:02:00,Phoenix,Starbucks,transfer,0
user_0532,923.11,2024-09-22 23:23:00,Los Angeles,Netflix,withdrawal,0
user_0432,329.08,2024-05-31 16:42:00,Houston,Starbucks,purchase,0
user_0464,1391.51,2024-03-14 07:46:00,Los Angeles,Local Store,transfer,0
user_0976,55.32,2024-01-13 09:05:00,Houston,Online Service,transfer,0
user_0000,1727.81,2024-09-26 14:44:00,New York,Shell,transfer,0
user_0883,1396.87,2024-11-04 17:57:00,Phoenix,Shell,transfer,0
user_0559,886.88,2024-12-04 08:05:00,Remote,Local Store,withdrawal,0
user_0372,190.67,2024-10-24 00:25:00,Los Angeles,Walmart,purchase,0
user_0183,287.54,2024-10-24 10:23:00,New York,Netflix,purchase,0
user_0475,190.48,2024-05-31 16:20:00,Phoenix,Local Store,withdrawal,0
user_0313,1636.29,2024-01-19 11:05:00,Phoenix,Starbucks,transfer,0
user_0491,732.51,2024-06-29 00:19:00,Houston,Local Store,purchase,0
user_0625,1637.84,2024-04-05 19:21:00,New York,Starbucks,withdrawal,0
user_0882,653.75,2024-08-29 03:47:00,Los Angeles,Shell,withdrawal,0
user_0898,1305.01,2024-07-22 18:46:00,Chicago,Netflix,transfer,0
user_0523,615.89,2024-02-12 11:42:00,Chicago,Amazon,withdrawal,0
user_0155,136.34,2024-09-21 19:45:00,Phoenix,Starbucks,purchase,0
user_0015,1348.38,2024-07-10 19:18:00,Los Angeles,Walmart,withdrawal,0
user_0471,1272.42,2024-01-24 03:04:00,Remote,Online Service,transfer,0
user_0441,420.26,2024-03-05 11:14:00,Los Angeles,Online Service,purchase,0
user_0239,1932.77,2024-02-26 11:07:00,Remote,Online Service,purchase,0
user_0939,66.46,2024-06-12 16:29:00,Houston,Shell,purchase,0
user_0635,1973.56,2024-06-18 12:29:00,Remote,Shell,transfer,0
user_0641,618.49,2024-09-01 09:31:00,Los Angeles,Amazon,purchase,0
user_0744,270.95,2024-02-22 10:07:00,Houston,Shell,withdrawal,0
user_0044,7.83,2024-07-06 09:37:00,Chicago,Amazon,transfer,0
user_0868,1353.26,2024-05-18 16:04:00,Remote,Online Service,transfer,0
user_0513,453.85,2024-02-19 12:20:00,Houston,Starbucks,purchase,0
user_0153,410.48,2024-02-14 20:28:00,Houston,Local Store,transfer,0
user_0974,543.38,2024-11-23 23:05:00,New York,Starbucks,purchase,0
user_0889,468.1,2024-06-12 05:04:00,New York,Local Store,transfer,0
user_0846,758.15,2024-12-16 18:00:00,Houston,Starbucks,withdrawal,0
user_0333,1988.6,2024-12-23 13:55:00,Chicago,Shell,transfer,0
user_0808,943.67,2024-10-01 02:28:00,Houston,Online Service,purchase,0
user_0260,688.25,2024-02-13 13:59:00,Remote,Shell,withdrawal,0
user_0630,57.62,2024-06-26 21:39:00,Los Angeles,Netflix,purchase,0
user_0777,1989.25,2024-01-16 07:32:00,Remote,Online Service,withdrawal,0
user_0478,1142.94,2024-05-13 01:01:00,Houston,Online Service,transfer,0
user_0842,1085.79,2024-10-14 13:32:00,Houston,Local Store,transfer,0
user_0316,879.81,2024-06-29 00:02:00,Phoenix,Starbucks,transfer,0
user_0171,82.6,2024-12-29 08:31:00,Los Angeles,Local Store,withdrawal,0
user_0504,1307.71,2024-06-03 13:59:00,Remote,Local Store,transfer,0
user_0332,907.59,2024-02-21 18:39:00,Remote,Netflix,withdrawal,0
user_0103,1113.44,2024-07-14 10:33:00,Remote,Shell,transfer,0
user_0424,47.45,2024-08-17 22:22:00,Phoenix,Starbucks,purchase,0
user_0497,418.55,2024-08-15 21:50:00,Remote,Starbucks,purchase,0
user_0852,1174.99,2024-08-30 10:28:00,Los Angeles,Amazon,withdrawal,0
user_0037,1149.54,2024-01-16 10:00:00,Chicago,Online Service,purchase,0
user_0103,173.1,2024-04-05 17:29:00,Chicago,Online Service,purchase,0
user_0270,1979.43,2024-04-14 10:38:00,Los Angeles,Shell,purchase,0
user_0306,568.16,2024-12-19 22:07:00,Los Angeles,Amazon,transfer,0
user_0291,759.29,2024-12-04 05:09:00,Remote,Starbucks,transfer,0
user_0674,1830.35,2024-10-02 13:19:00,Chicago,Amazon,purchase,0
user_0478,1798.51,2024-03-12 03:42:00,Remote,Starbucks,withdrawal,0
user_0937,1469.41,2024-10-21 05:03:00,Remote,Amazon,transfer,0
user_0813,1048.4,2024-04-19 11:53:00,Remote,Starbucks,purchase,0
user_0407,1783.14,2024-03-07 21:35:00,Los Angeles,Amazon,purchase,0
user_0120,1430.95,2024-10-21 06:24:00,New York,Amazon,purchase,0
user_0503,1469.32,2024-02-03 15:48:00,Remote,Online Service,transfer,0
user_0424,1267.43,2024-10-12 04:32:00,Houston,Amazon,withdrawal,0
user_0919,5323.1,2024-07-18 14:07:00,Houston,Online Service,withdrawal,1
user_0434,1314.45,2024-05-09 20:35:00,New York,Shell,purchase,0
user_0753,511.59,2024-09-16 14:30:00,New York,Walmart,withdrawal,0
user_0686,1344.94,2024-12-25 19:39:00,Remote,Online Service,transfer,0
user_0516,1466.28,2024-01-13 12:43:00,Houston,Netflix,transfer,0
user_0010,277.75,2024-08-25 19:50:00,Houston,Shell,transfer,0
user_0188,1098.48,2024-01-08 21:45:00,Phoenix,Amazon,transfer,0
user_0479,614.51,2024-03-01 20:32:00,Los Angeles,Shell,purchase,0
user_0118,403.62,2024-01-26 09:10:00,Houston,Shell,purchase,0
user_0881,780.3,2024-05-24 01:12:00,Houston,Local Store,transfer,0
user_0712,573.25,2024-12-19 11:00:00,Houston,Netflix,withdrawal,0
user_0400,1315.3,2024-12-02 04:36:00,Houston,Amazon,withdrawal,0
user_0907,1381.58,2024-06-17 09:41:00,New York,Netflix,withdrawal,0
user_0658,1280.4,2024-11-27 19:38:00,Houston,Local Store,withdrawal,0
user_0256,249.82,2024-12-19 22:40:00,New York,Starbucks,purchase,0
user_0071,1364.3,2024-05-02 14:29:00,Houston,Online Service,purchase,0
user_0300,146.2,2024-10-22 03:16:00,Phoenix,Walmart,withdrawal,0
user_0872,528.2,2024-06-13 22:55:00,New York,Amazon,purchase,0
user_0675,163.3,2024-03-10 18:05:00,Houston,Starbucks,withdrawal,0
user_0511,33.7,2024-05-29 16:26:00,Los Angeles,Netflix,purchase,0
user_0568,1777.35,2024-03-22 20:38:00,Phoenix,Netflix,purchase,0
user_0489,1007.36,2024-03-19 10:50:00,Los Angeles,Online Service,transfer,0
user_0075,59.43,2024-05-31 04:54:00,Houston,Netflix,purchase,0
user_0424,1034.79,2024-06-09 23:45:00,Phoenix,Netflix,transfer,0
user_0215,1175.78,2024-06-23 16:26:00,Los Angeles,Online Service,purchase,0
user_0695,1097.36,2024-03-19 17:38:00,Houston,Online Service,withdrawal,0
user_0607,770.93,2024-10-28 13:01:00,New York,Netflix,withdrawal,0
user_0610,1874.12,2024-02-22 05:41:00,Los Angeles,Walmart,withdrawal,0
user_0374,1568.84,2024-11-23 23:59:00,Remote,Netflix,withdrawal,0
user_0218,62.43,2024-05-29 08:15:00,Houston,Amazon,purchase,0
user_0847,321.65,2024-11-08 11:21:00,Phoenix,Online Service,purchase,0
user_0128,910.78,2024-08-10 18:41:00,New York,Netflix,transfer,0
user_0126,1877.33,2024-05-19 02:43:00,Chicago,Shell,transfer,0
user_0153,1534.84,2024-07-22 18:42:00,Chicago,Local Store,purchase,0
user_0932,1355.68,2024-06-03 02:56:00,Los Angeles,Shell,withdrawal,0
user_0870,3849.4,2024-04-07 04:39:00,Los Angeles,Local Store,withdrawal,1
user_0255,604.35,2024-09-23 05:16:00,Remote,Netflix,purchase,0
user_0705,9392.79,2024-10-18 22:04:00,Chicago,Local Store,purchase,1
user_0815,1942.43,2024-01-22 19:30:00,Remote,Local Store,withdrawal,0
user_0187,1223.85,2024-01-07 10:28:00,Houston,Walmart,withdrawal,0
user_0983,25.32,2024-10-05 01:54:00,Remote,Walmart,withdrawal,0
user_0275,322.52,2024-11-09 18:05:00,New York,Walmart,transfer,0
user_0217,1376.47,2024-02-17 05:14:00,Phoenix,Netflix,purchase,0
user_0771,1713.09,2024-12-02 16:41:00,Los Angeles,Amazon,transfer,0
user_0947,1506.23,2024-07-11 02:23:00,Remote,Starbucks,transfer,0
user_0031,1911.8,2024-02-07 03:34:00,Phoenix,Amazon,transfer,0
user_0517,807.57,2024-01-06 20:25:00,Houston,Starbucks,transfer,0
user_0656,398.11,2024-02-01 08:00:00,New York,Starbucks,purchase,0
user_0396,341.39,2024-04-23 06:56:00,Phoenix,Online Service,purchase,0
user_0994,1289.64,2024-01-24 05:02:00,Chicago,Starbucks,transfer,0
user_0934,1946.59,2024-11-25 15:36:00,Phoenix,Walmart,withdrawal,0
user_0513,1597.64,2024-06-17 03:36:00,New York,Online Service,transfer,0
user_0018,1831.33,2024-07-19 07:19:00,Los Angeles,Walmart,withdrawal,0
user_0962,1459.02,2024-09-07 19:36:00,Phoenix,Walmart,withdrawal,0
user_0253,945.06,2024-11-04 14:51:00,Russia,Online Service,purchase,1
user_0609,479.24,2024-06-29 08:14:00,Houston,Local Store,transfer,0
user_0855,69.86,2024-07-03 22:26:00,Remote,Walmart,withdrawal,0
user_0980,1258.35,2024-07-04 00:44:00,Houston,Amazon,purchase,0
user_0979,178.5,2024-10-03 20:15:00,Remote,Shell,transfer,0
user_0673,1098.7,2024-11-28 11:53:00,Los Angeles,Online Service,withdrawal,0
user_0084,1709.49,2024-03-19 00:04:00,Nigeria,Local Store,transfer,1
user_0444,1400.13,2024-06-10 22:45:00,Los Angeles,Amazon,transfer,0
user_0155,1628.09,2024-05-03 05:29:00,New York,Netflix,purchase,0
user_0903,105.89,2024-07-30 08:55:00,Houston,Walmart,withdrawal,0
user_0860,1270.83,2024-04-04 20:26:00,Chicago,Online Service,withdrawal,0
user_0544,1252.11,2024-02-08 09:14:00,Phoenix,Shell,transfer,0
user_0885,1386.19,2024-03-23 02:50:00,New York,Starbucks,purchase,0
user_0916,1863.47,2024-03-18 00:43:00,Houston,Amazon,transfer,0
user_0919,1045.81,2024-11-19 06:18:00,New York,Netflix,transfer,0
user_0647,908.5,2024-05-28 04:46:00,Phoenix,Walmart,withdrawal,0
user_0554,995.29,2024-12-30 05:56:00,Phoenix,Local Store,withdrawal,0
user_0558,1387.29,2024-08-11 19:04:00,Chicago,Netflix,purchase,0
user_0175,1491.91,2024-12-18 20:02:00,Phoenix,Local Store,withdrawal,0
user_0340,1836.86,2024-01-03 19:12:00,Chicago,Amazon,transfer,0
user_0476,1548.04,2024-04-01 03:09:00,Houston,Walmart,transfer,0
user_0651,33.24,2024-11-06 04:41:00,Chicago,Starbucks,withdrawal,0
user_0232,653.04,2024-12-09 12:22:00,Chicago,Starbucks,withdrawal,0
user_0930,318.59,2024-03-12 09:40:00,Phoenix,Local Store,withdrawal,0
user_0190,1940.85,2024-05-23 23:19:00,New York,Netflix,withdrawal,0
user_0381,1423.15,2024-08-08 12:20:00,Phoenix,Netflix,transfer,0
user_0096,1398.66,2024-08-16 21:33:00,Houston,Walmart,withdrawal,0
user_0224,251.24,2024-03-27 15:32:00,Chicago,Starbucks,transfer,0
user_0499,1044.48,2024-02-29 03:34:00,Chicago,Online Service,withdrawal,0
user_0752,1904.86,2024-08-14 15:35:00,Chicago,Online Service,withdrawal,0
user_0195,169.39,2024-11-27 23:13:00,New York,Netflix,withdrawal,0
user_0270,441.74,2024-11-12 02:39:00,Los Angeles,Amazon,transfer,0
user_0683,1870.56,2024-08-23 16:55:00,Phoenix,Walmart,withdrawal,0
user_0442,463.37,2024-09-06 04:52:00,Chicago,Amazon,withdrawal,0
user_0142,1762.01,2024-12-11 14:07:00,Remote,Walmart,purchase,0
user_0104,431.98,2024-04-12 12:28:00,Phoenix,Starbucks,purchase,0
user_0206,267.6,2024-12-25 05:11:00,Phoenix,Starbucks,purchase,0
user_0947,1660.31,2024-10-10 09:54:00,Chicago,Netflix,withdrawal,0
user_0921,981.31,2024-04-18 13:55:00,Phoenix,Walmart,purchase,0
user_0947,242.52,2024-10-24 09:12:00,New York,Starbucks,purchase,0
user_0272,743.67,2024-09-16 05:05:00,Remote,Shell,transfer,0
user_0141,1250.92,2024-03-09 18:14:00,Chicago,Netflix,transfer,0
user_0610,1160.46,2024-07-07 13:46:00,New York,Netflix,purchase,0
user_0878,1836.86,2024-11-13 11:31:00,Remote,Online Service,withdrawal,0
user_0993,212.28,2024-09-06 12:03:00,Chicago,Starbucks,transfer,0
user_0485,1807.18,2024-12-21 08:11:00,Los Angeles,Shell,transfer,0
user_0396,881.57,2024-10-05 13:51:00,Phoenix,Amazon,transfer,0
user_0716,1970.29,2024-06-05 18:14:00,New York,Netflix,withdrawal,0
user_0714,1366.86,2024-03-19 16:43:00,Houston,Starbucks,withdrawal,0
user_0281,1562.83,2024-07-17 21:00:00,Los Angeles,Shell,transfer,0
user_0560,916.29,2024-02-11 11:30:00,Phoenix,Walmart,withdrawal,0
user_0286,992.77,2024-05-22 07:45:00,Phoenix,Online Service,purchase,0
user_0832,126.82,2024-12-16 05:26:00,New York,Amazon,transfer,0
user_0899,1255.42,2024-09-19 18:23:00,New York,Local Store,withdrawal,0
user_0763,932.62,2024-05-24 04:42:00,Remote,Local Store,transfer,0
user_0578,415.94,2024-08-18 16:31:00,New York,Local Store,withdrawal,0
user_0517,1717.55,2024-01-09 00:29:00,Houston,Online Service,withdrawal,0
user_0760,332.14,2024-05-06 22:19:00,New York,Online Service,transfer,0
user_0070,1240.01,2024-11-06 02:23:00,Chicago,Amazon,transfer,0
user_0155,605.26,2024-03-19 15:11:00,Phoenix,Netflix,purchase,0
user_0891,1491.58,2024-02-09 12:21:00,Los Angeles,Amazon,transfer,0
user_0207,315.71,2024-12-14 23:32:00,Chicago,Starbucks,withdrawal,0
user_0574,256.93,2024-04-25 07:37:00,Chicago,Local Store,purchase,0
user_0047,1673.33,2024-02-27 02:18:00,Houston,Netflix,withdrawal,0
user_0169,520.24,2024-01-02 20:21:00,New York,Netflix,transfer,0
user_0191,1870.71,2024-12-16 15:00:00,Chicago,Walmart,withdrawal,0
user_0861,494.3,2024-03-22 06:58:00,Chicago,Netflix,transfer,0
user_0523,1177.8,2024-06-08 04:04:00,Phoenix,Walmart,purchase,0
user_0632,1491.52,2024-09-06 10:01:00,Los Angeles,Netflix,purchase,0
user_0208,741.26,2024-10-06 18:45:00,New York,Amazon,withdrawal,0
user_0909,950.97,2024-03-11 00:23:00,Los Angeles,Shell,transfer,0
user_0837,1604.11,2024-10-23 07:47:00,Remote,Starbucks,purchase,0
user_0466,270.22,2024-04-19 21:16:00,Phoenix,Online Service,transfer,0
user_0688,1389.64,2024-09-25 00:04:00,Los Angeles,Shell,withdrawal,0
user_0092,915.83,2024-11-17 18:35:00,Chicago,Starbucks,transfer,0
user_0049,1528.74,2024-08-31 04:06:00,Phoenix,Amazon,withdrawal,0
user_0307,874.6,2024-04-30 17:58:00,Houston,Local Store,withdrawal,0
user_0306,95.74,2024-04-22 03:21:00,Chicago,Walmart,transfer,0
user_0162,773.1,2024-04-30 07:13:00,Los Angeles,Starbucks,withdrawal,0
user_0271,1262.79,2024-10-15 15:59:00,Phoenix,Local Store,withdrawal,0
user_0980,561.63,2024-08-05 12:46:00,Chicago,Shell,purchase,0
user_0404,1914.61,2024-08-08 01:12:00,Phoenix,Walmart,withdrawal,0
user_0726,1810.46,2024-07-07 04:53:00,Chicago,Local Store,purchase,0
user_0483,1795.61,2024-10-22 21:47:00,Remote,Amazon,transfer,0
user_0009,1285.1,2024-10-23 17:11:00,Houston,Starbucks,purchase,0
user_0378,896.5,2024-07-25 11:16:00,Houston,Local Store,purchase,0
user_0664,66.8,2024-09-20 18:23:00,Houston,Online Service,withdrawal,0
user_0813,1247.1,2024-03-02 00:01:00,Houston,Starbucks,withdrawal,0
user_0634,307.89,2024-12-13 01:05:00,Remote,Amazon,transfer,0
user_0923,1982.67,2024-05-31 13:53:00,Houston,Online Service,transfer,0
user_0447,1500.13,2024-10-20 20:50:00,Chicago,Amazon,transfer,0
user_0157,1569.71,2024-10-28 19:58:00,Los Angeles,Shell,transfer,0
user_0394,1550.68,2024-05-06 07:19:00,New York,Shell,withdrawal,0
user_0383,1318.73,2024-12-05 09:47:00,Chicago,Amazon,transfer,0
user_0171,558.57,2024-01-01 02:06:00,Chicago,Walmart,purchase,0
user_0645,1404.0,2024-03-23 20:40:00,New York,Local Store,purchase,0
user_0388,1296.07,2024-05-23 02:45:00,Chicago,Netflix,withdrawal,0
user_0878,240.48,2024-10-17 10:25:00,Phoenix,Online Service,purchase,0
user_0678,174.99,2024-10-13 23:37:00,Los Angeles,Local Store,withdrawal,0
user_0362,1484.88,2024-10-19 06:11:00,Houston,Netflix,withdrawal,0
user_0715,154.67,2024-09-20 15:01:00,Houston,Amazon,transfer,0
user_0739,1209.31,2024-02-13 09:53:00,Los Angeles,Starbucks,transfer,0
user_0045,1451.51,2024-04-19 04:37:00,Los Angeles,Shell,withdrawal,0
user_0319,1016.2,2024-08-12 10:56:00,Houston,Local Store,purchase,0
user_0662,692.0,2024-07-05 18:28:00,Los Angeles,Shell,transfer,0
user_0844,990.73,2024-01-26 20:43:00,New York,Amazon,purchase,0
user_0214,1574.64,2024-10-27 15:47:00,Phoenix,Amazon,purchase,0
user_0668,1602.69,2024-03-18 11:27:00,Los Angeles,Starbucks,withdrawal,0
user_0639,1544.95,2024-02-25 23:23:00,Houston,Amazon,purchase,0
user_0037,1279.79,2024-10-22 18:45:00,Houston,Starbucks,transfer,0
user_0381,1512.7,2024-12-09 16:40:00,Chicago,Online Service,purchase,0
user_0956,876.15,2024-03-28 09:55:00,Los Angeles,Netflix,purchase,0
user_0988,728.63,2024-05-05 11:45:00,Phoenix,Netflix,withdrawal,0
user_0897,712.25,2024-03-30 12:52:00,Houston,Walmart,transfer,0
user_0828,977.11,2024-08-11 19:19:00,Phoenix,Online Service,transfer,0
user_0540,593.38,2024-03-19 08:41:00,New York,Local Store,transfer,0
user_0419,833.11,2024-01-26 09:14:00,Houston,Netflix,transfer,0
user_0427,477.81,2024-11-01 01:49:00,Houston,Starbucks,transfer,0
user_0653,1004.97,2024-03-21 23:48:00,New York,Shell,transfer,0
user_0908,1358.19,2024-10-24 15:22:00,New York,Local Store,transfer,0
user_0879,804.61,2024-12-06 07:25:00,New York,Local Store,withdrawal,0
user_0509,1580.22,2024-06-03 21:59:00,Los Angeles,Starbucks,withdrawal,0
user_0951,1424.4,2024-12-22 10:37:00,Phoenix,Walmart,purchase,0
user_0229,1295.79,2024-03-22 13:15:00,Phoenix,Online Service,purchase,0
user_0246,1980.76,2024-09-26 01:53:00,Chicago,Amazon,purchase,0
user_0982,706.26,2024-03-21 20:02:00,Houston,Amazon,purchase,0
user_0352,1981.81,2024-02-01 17:54:00,Phoenix,Netflix,purchase,0
user_0668,1324.09,2024-03-05 16:39:00,Remote,Local Store,withdrawal,0
user_0721,416.35,2024-11-26 03:06:00,New York,Shell,withdrawal,0
user_0655,1654.71,2024-01-28 21:47:00,Remote,Amazon,withdrawal,0
user_0160,100.92,2024-08-28 23:58:00,Los Angeles,Amazon,withdrawal,0
user_0874,584.37,2024-09-03 17:01:00,Phoenix,Online Service,withdrawal,0
user_0619,9784.46,2024-10-03 22:11:00,Phoenix,Shell,purchase,1
user_0733,623.9,2024-11-26 13:33:00,Houston,Amazon,purchase,0
user_0954,987.39,2024-05-18 18:10:00,Chicago,Netflix,transfer,0
user_0764,1928.92,2024-01-21 21:07:00,Chicago,Shell,purchase,0
user_0465,901.72,2024-03-21 05:50:00,Phoenix,Netflix,transfer,0
user_0201,1207.21,2024-10-18 03:49:00,Los Angeles,Online Service,purchase,0
user_0640,285.62,2024-08-15 23:33:00,Los Angeles,Walmart,withdrawal,0
user_0460,1059.72,2024-11-27 15:18:00,Chicago,Local Store,purchase,0
user_0414,862.86,2024-06-21 03:36:00,Remote,Local Store,transfer,0
user_0963,1052.81,2024-01-04 05:34:00,Phoenix,Shell,transfer,0
user_0456,1603.72,2024-05-23 04:39:00,Phoenix,Starbucks,purchase,0
user_0471,1151.31,2024-10-14 04:28:00,Houston,Local Store,purchase,0
user_0570,264.04,2024-12-03 05:47:00,Chicago,Shell,purchase,0
user_0939,811.89,2024-04-02 04:31:00,Phoenix,Local Store,transfer,0
user_0130,681.63,2024-06-10 15:29:00,Chicago,Online Service,transfer,0
user_0395,1053.54,2024-08-15 02:34:00,Phoenix,Local Store,transfer,0
user_0101,66.79,2024-11-24 06:17:00,New York,Netflix,purchase,0
user_0078,832.27,2024-06-01 19:18:00,Los Angeles,Starbucks,purchase,0
