user_id,month,transactions_per_month,logins_per_month,feature_usage_score,is_churned
user_1835,2024-04,17,23,0.66,0
user_1835,2024-05,13,30,0.57,0
user_1835,2024-06,17,24,0.6,0
user_1835,2024-07,16,28,0.6,0
user_1835,2024-08,14,25,0.61,0
user_1835,2024-09,17,29,0.61,0
user_1835,2024-10,17,29,0.64,0
user_1835,2024-11,17,20,0.61,0
user_1836,2024-01,17,27,0.23,0
user_1836,2024-01,18,39,0.25,0
user_1836,2024-03,17,35,0.21,0
user_1836,2024-03,18,29,0.24,0
user_1836,2024-04,18,29,0.24,0
user_1836,2024-05,18,30,0.23,0
user_1836,2024-06,18,36,0.22,0
user_1836,2024-07,20,32,0.25,0
user_1836,2024-08,17,34,0.22,0
user_1836,2024-09,24,35,0.26,0
user_1836,2024-10,20,39,0.25,0
user_1836,2024-11,19,38,0.21,0
user_1837,2024-01,20,34,0.22,0
user_1837,2024-01,18,40,0.2,0
user_1837,2024-03,23,31,0.24,0
user_1837,2024-03,23,31,0.21,0
user_1837,2024-04,21,30,0.23,0
user_1837,2024-05,23,40,0.2,0
user_1837,2024-06,25,42,0.21,0
user_1837,2024-07,22,36,0.2,0
user_1837,2024-08,22,43,0.21,0
user_1837,2024-09,21,35,0.21,0
user_1837,2024-10,20,38,0.23,0
user_1837,2024-11,24,36,0.22,0
user_1838,2024-01,18,33,0.37,0
user_1838,2024-01,14,36,0.39,0
user_1838,2024-03,19,28,0.35,0
user_1838,2024-03,0,0,0.02,1
user_1838,2024-04,1,1,0.0,1
user_1838,2024-05,1,2,0.02,1
user_1838,2024-06,2,3,0.01,1
user_1838,2024-07,0,0,0.03,1
user_1838,2024-08,1,3,0.03,1
user_1838,2024-09,2,2,0.01,1
user_1838,2024-10,1,1,0.02,1
user_1838,2024-11,0,2,0.03,1
user_1839,2024-01,9,54,0.51,0
user_1839,2024-01,12,52,0.5,0
user_1839,2024-03,10,59,0.52,0
user_1839,2024-03,9,52,0.48,0
user_1839,2024-04,10,42,0.51,0
user_1839,2024-05,12,55,0.51,0
user_1839,2024-06,11,49,0.58,0
user_1839,2024-07,9,54,0.53,0
user_1839,2024-08,12,53,0.48,0
user_1839,2024-09,11,54,0.49,0
user_1839,2024-10,11,54,0.5,0
user_1839,2024-11,10,53,0.57,0
user_1840,2024-01,27,45,0.96,0
user_1840,2024-01,28,43,0.89,0
user_1840,2024-03,20,45,0.79,0
user_1840,2024-03,25,52,0.87,0
user_1840,2024-04,26,52,0.89,0
user_1840,2024-05,22,41,0.94,0
user_1840,2024-06,25,37,0.89,0
user_1840,2024-07,21,41,0.8,0
user_1840,2024-08,21,45,0.96,0
user_1840,2024-09,22,37,0.91,0
user_1840,2024-10,27,36,0.83,0
user_1840,2024-11,24,50,0.93,0
user_1841,2024-01,17,36,0.78,0
user_1841,2024-01,22,33,0.66,0
user_1841,2024-03,19,37,0.69,0
user_1841,2024-03,19,35,0.73,0
user_1841,2024-04,21,37,0.75,0
user_1841,2024-05,16,48,0.66,0
user_1841,2024-06,21,38,0.76,0
user_1841,2024-07,17,49,0.8,0
user_1841,2024-08,18,36,0.66,0
user_1841,2024-09,16,37,0.7,0
user_1841,2024-10,18,39,0.68,0
user_1841,2024-11,17,49,0.7,0
user_1842,2024-01,23,34,0.21,0
user_1842,2024-01,25,49,0.19,0
user_1842,2024-03,22,43,0.21,0
user_1842,2024-03,18,47,0.21,0
user_1842,2024-04,21,37,0.21,0
user_1842,2024-05,18,37,0.21,0
user_1842,2024-06,19,36,0.22,0
user_1842,2024-07,17,46,0.2,0
user_1842,2024-08,20,36,0.21,0
user_1842,2024-09,18,43,0.18,0
user_1842,2024-10,18,44,0.18,0
user_1842,2024-11,25,38,0.18,0
user_1843,2024-01,19,49,0.2,0
user_1843,2024-01,16,52,0.2,0
user_1843,2024-03,17,59,0.19,0
user_1843,2024-03,18,59,0.19,0
user_1843,2024-04,15,46,0.21,0
user_1843,2024-05,14,49,0.21,0
user_1843,2024-06,19,65,0.19,0
user_1843,2024-07,1,2,0.01,1
user_1843,2024-08,1,5,0.02,1
user_1843,2024-09,2,5,0.01,1
user_1843,2024-10,0,2,0.0,1
user_1843,2024-11,1,0,0.01,1
user_1844,2024-01,8,48,0.38,0
user_1844,2024-01,9,57,0.37,0
user_1844,2024-03,9,54,0.4,0
user_1844,2024-03,9,47,0.37,0
user_1844,2024-04,7,42,0.4,0
user_1844,2024-05,9,48,0.39,0
user_1844,2024-06,8,48,0.37,0
user_1844,2024-07,9,50,0.42,0
user_1844,2024-08,8,60,0.38,0
user_1844,2024-09,6,61,0.37,0
user_1844,2024-10,7,52,0.38,0
user_1844,2024-11,7,44,0.36,0
user_1845,2024-01,23,43,0.36,0
user_1845,2024-01,20,44,0.43,0
user_1845,2024-03,18,44,0.4,0
user_1845,2024-03,18,45,0.36,0
user_1845,2024-04,17,49,0.36,0
user_1845,2024-05,20,46,0.38,0
user_1845,2024-06,21,42,0.35,0
user_1845,2024-07,23,35,0.36,0
user_1845,2024-08,21,33,0.38,0
user_1845,2024-09,22,48,0.42,0
user_1845,2024-10,19,33,0.39,0
user_1845,2024-11,20,39,0.43,0
user_1846,2024-01,19,13,0.92,0
user_1846,2024-01,22,12,0.88,0
user_1846,2024-03,25,13,0.9,0
user_1846,2024-03,24,14,0.9,0
user_1846,2024-04,22,13,0.87,0
user_1846,2024-05,23,14,0.96,0
user_1846,2024-06,18,17,0.9,0
user_1846,2024-07,19,14,0.93,0
user_1846,2024-08,21,15,0.8,0
user_1846,2024-09,17,13,0.93,0
user_1846,2024-10,17,14,0.91,0
user_1846,2024-11,17,14,0.89,0
user_1847,2024-01,14,56,0.22,0
user_1847,2024-01,19,49,0.22,0
user_1847,2024-03,14,48,0.26,0
user_1847,2024-03,17,65,0.22,0
user_1847,2024-04,17,55,0.24,0
user_1847,2024-05,20,64,0.23,0
user_1847,2024-06,16,49,0.23,0
user_1847,2024-07,17,51,0.22,0
user_1847,2024-08,15,61,0.23,0
user_1847,2024-09,15,66,0.24,0
user_1847,2024-10,16,50,0.23,0
user_1847,2024-11,15,68,0.26,0
user_1848,2024-01,8,45,0.58,0
user_1848,2024-01,11,40,0.68,0
user_1848,2024-03,11,47,0.66,0
user_1848,2024-03,9,38,0.68,0
user_1848,2024-04,8,39,0.66,0
user_1848,2024-05,10,37,0.68,0
user_1848,2024-06,8,42,0.66,0
user_1848,2024-07,11,46,0.67,0
user_1848,2024-08,11,34,0.64,0
user_1848,2024-09,11,47,0.66,0
user_1848,2024-10,10,49,0.62,0
user_1848,2024-11,10,45,0.57,0
user_1849,2024-01,25,35,0.73,0
user_1849,2024-01,25,29,0.67,0
user_1849,2024-03,21,28,0.63,0
user_1849,2024-03,20,35,0.64,0
user_1849,2024-04,22,28,0.69,0
user_1849,2024-05,19,26,0.67,0
user_1849,2024-06,20,30,0.69,0
user_1849,2024-07,23,25,0.66,0
user_1849,2024-08,26,26,0.64,0
user_1849,2024-09,20,31,0.71,0
user_1849,2024-10,20,33,0.7,0
user_1849,2024-11,18,35,0.66,0
user_1850,2024-01,17,21,0.15,0
user_1850,2024-01,13,27,0.18,0
user_1850,2024-03,15,19,0.16,0
user_1850,2024-03,18,27,0.17,0
user_1850,2024-04,15,23,0.18,0
user_1850,2024-05,13,25,0.16,0
user_1850,2024-06,16,23,0.17,0
user_1850,2024-07,17,23,0.18,0
user_1850,2024-08,17,26,0.17,0
user_1850,2024-09,12,24,0.19,0
user_1850,2024-10,17,25,0.18,0
user_1850,2024-11,15,23,0.16,0
user_1851,2024-01,12,21,0.95,0
user_1851,2024-01,13,23,0.89,0
user_1851,2024-03,12,22,0.99,0
user_1851,2024-03,12,22,0.86,0
user_1851,2024-04,11,29,0.99,0
user_1851,2024-05,12,25,0.92,0
user_1851,2024-06,10,23,0.95,0
user_1851,2024-07,12,27,0.88,0
user_1851,2024-08,14,23,1.02,0
user_1851,2024-09,12,24,1.04,0
user_1851,2024-10,10,20,0.87,0
user_1851,2024-11,12,23,0.89,0
user_1852,2024-01,24,13,0.25,0
user_1852,2024-01,31,12,0.22,0
user_1852,2024-03,26,12,0.25,0
user_1852,2024-03,25,16,0.23,0
user_1852,2024-04,28,11,0.22,0
user_1852,2024-05,28,17,0.25,0
user_1852,2024-06,29,12,0.22,0
user_1852,2024-07,28,12,0.22,0
user_1852,2024-08,27,15,0.25,0
user_1852,2024-09,31,16,0.25,0
user_1852,2024-10,23,13,0.24,0
user_1852,2024-11,27,16,0.26,0
user_1853,2024-01,8,15,0.45,0
user_1853,2024-01,8,14,0.51,0
user_1853,2024-03,8,13,0.5,0
user_1853,2024-03,8,17,0.47,0
user_1853,2024-04,8,14,0.44,0
user_1853,2024-05,8,16,0.5,0
user_1853,2024-06,1,1,0.04,1
user_1853,2024-07,1,1,0.0,1
user_1853,2024-08,0,1,0.01,1
user_1853,2024-09,1,1,0.03,1
user_1853,2024-10,1,1,0.04,1
user_1853,2024-11,0,2,0.0,1
user_1854,2024-01,22,17,0.2,0
user_1854,2024-01,24,16,0.2,0
user_1854,2024-03,21,21,0.23,0
user_1854,2024-03,23,17,0.19,0
user_1854,2024-04,23,16,0.22,0
user_1854,2024-05,21,18,0.23,0
user_1854,2024-06,20,17,0.19,0
user_1854,2024-07,21,15,0.19,0
user_1854,2024-08,19,14,0.22,0
user_1854,2024-09,25,18,0.2,0
user_1854,2024-10,20,14,0.2,0
user_1854,2024-11,27,17,0.19,0
user_1855,2024-01,18,56,0.17,0
user_1855,2024-01,21,50,0.16,0
user_1855,2024-03,18,51,0.17,0
user_1855,2024-03,18,54,0.16,0
user_1855,2024-04,26,60,0.16,0
user_1855,2024-05,18,50,0.18,0
user_1855,2024-06,25,47,0.16,0
user_1855,2024-07,24,62,0.17,0
user_1855,2024-08,23,47,0.17,0
user_1855,2024-09,1,4,0.01,1
user_1855,2024-10,1,5,0.01,1
user_1855,2024-11,0,1,0.01,1
user_1856,2024-01,24,51,0.94,0
user_1856,2024-01,25,49,0.89,0
user_1856,2024-03,27,49,1.06,0
user_1856,2024-03,22,40,0.96,0
user_1856,2024-04,28,38,1.0,0
user_1856,2024-05,25,46,1.07,0
user_1856,2024-06,21,47,1.06,0
user_1856,2024-07,19,48,0.92,0
user_1856,2024-08,24,48,1.08,0
user_1856,2024-09,24,41,1.03,0
user_1856,2024-10,26,43,0.91,0
user_1856,2024-11,25,39,0.91,0
user_1857,2024-01,9,12,0.14,0
user_1857,2024-01,12,12,0.14,0
user_1857,2024-03,9,16,0.12,0
user_1857,2024-03,12,12,0.12,0
user_1857,2024-04,10,16,0.12,0
user_1857,2024-05,9,18,0.12,0
user_1857,2024-06,8,16,0.13,0
user_1857,2024-07,11,15,0.14,0
user_1857,2024-08,11,16,0.13,0
user_1857,2024-09,10,15,0.12,0
user_1857,2024-10,12,17,0.13,0
user_1857,2024-11,10,18,0.13,0
user_1858,2024-01,16,17,0.83,0
user_1858,2024-01,14,19,0.81,0
user_1858,2024-03,17,19,0.81,0
user_1858,2024-03,18,17,0.82,0
user_1858,2024-04,14,20,0.81,0
user_1858,2024-05,18,19,0.88,0
user_1858,2024-06,15,16,0.85,0
user_1858,2024-07,15,19,0.78,0
user_1858,2024-08,20,20,0.86,0
user_1858,2024-09,15,19,0.82,0
user_1858,2024-10,15,16,0.8,0
user_1858,2024-11,19,18,0.77,0
user_1859,2024-01,18,37,0.24,0
user_1859,2024-01,26,35,0.21,0
user_1859,2024-03,20,29,0.23,0
user_1859,2024-03,25,34,0.21,0
user_1859,2024-04,19,27,0.21,0
user_1859,2024-05,22,28,0.21,0
user_1859,2024-06,25,30,0.2,0
user_1859,2024-07,24,37,0.22,0
user_1859,2024-08,20,39,0.21,0
user_1859,2024-09,19,27,0.24,0
user_1859,2024-10,26,38,0.22,0
user_1859,2024-11,19,33,0.2,0
user_1860,2024-01,14,30,0.8,0
user_1860,2024-01,15,37,0.85,0
user_1860,2024-03,15,30,0.79,0
user_1860,2024-03,12,29,0.77,0
user_1860,2024-04,14,37,0.85,0
user_1860,2024-05,13,34,0.81,0
user_1860,2024-06,14,37,0.86,0
user_1860,2024-07,11,39,0.73,0
user_1860,2024-08,12,31,0.76,0
user_1860,2024-09,14,39,0.87,0
user_1860,2024-10,11,30,0.78,0
user_1860,2024-11,12,40,0.85,0
user_1861,2024-01,10,20,0.31,0
user_1861,2024-01,10,21,0.31,0
user_1861,2024-03,7,27,0.3,0
user_1861,2024-03,7,22,0.27,0
user_1861,2024-04,9,26,0.3,0
user_1861,2024-05,8,20,0.33,0
user_1861,2024-06,10,22,0.32,0
user_1861,2024-07,10,19,0.27,0
user_1861,2024-08,9,25,0.31,0
user_1861,2024-09,9,23,0.3,0
user_1861,2024-10,10,24,0.32,0
user_1861,2024-11,8,24,0.31,0
user_1862,2024-01,23,42,0.18,0
user_1862,2024-01,20,46,0.16,0
user_1862,2024-03,27,54,0.16,0
user_1862,2024-03,19,51,0.18,0
user_1862,2024-04,24,49,0.16,0
user_1862,2024-05,19,54,0.15,0
user_1862,2024-06,20,56,0.18,0
user_1862,2024-07,20,58,0.16,0
user_1862,2024-08,28,50,0.15,0
user_1862,2024-09,19,40,0.18,0
user_1862,2024-10,20,44,0.15,0
user_1862,2024-11,20,49,0.16,0
user_1863,2024-01,17,32,0.45,0
user_1863,2024-01,19,29,0.37,0
user_1863,2024-03,15,32,0.43,0
user_1863,2024-03,13,25,0.4,0
user_1863,2024-04,17,32,0.41,0
user_1863,2024-05,15,24,0.43,0
user_1863,2024-06,16,29,0.39,0
user_1863,2024-07,19,31,0.37,0
user_1863,2024-08,18,29,0.39,0
user_1863,2024-09,14,24,0.42,0
user_1863,2024-10,15,23,0.37,0
user_1863,2024-11,14,31,0.45,0
user_1864,2024-01,25,10,0.11,0
user_1864,2024-01,27,10,0.1,0
user_1864,2024-03,27,13,0.11,0
user_1864,2024-03,25,12,0.09,0
user_1864,2024-04,28,12,0.1,0
user_1864,2024-05,28,10,0.11,0
user_1864,2024-06,28,11,0.11,0
user_1864,2024-07,27,11,0.11,0
user_1864,2024-08,30,13,0.11,0
user_1864,2024-09,23,13,0.09,0
user_1864,2024-10,29,10,0.1,0
user_1864,2024-11,23,11,0.11,0
user_1865,2024-01,17,24,0.31,0
user_1865,2024-01,16,22,0.32,0
user_1865,2024-03,13,24,0.32,0
user_1865,2024-03,14,17,0.28,0
user_1865,2024-04,14,20,0.31,0
user_1865,2024-05,14,19,0.33,0
user_1865,2024-06,14,17,0.33,0
user_1865,2024-07,13,18,0.32,0
user_1865,2024-08,16,19,0.3,0
user_1865,2024-09,14,21,0.33,0
user_1865,2024-10,17,22,0.29,0
user_1865,2024-11,12,20,0.31,0
user_1866,2024-01,8,11,0.93,0
user_1866,2024-01,7,12,1.02,0
user_1866,2024-03,8,14,1.04,0
user_1866,2024-03,7,15,0.96,0
user_1866,2024-04,7,13,1.04,0
user_1866,2024-05,7,15,1.0,0
user_1866,2024-06,8,10,1.04,0
user_1866,2024-07,7,13,1.08,0
user_1866,2024-08,8,12,0.94,0
user_1866,2024-09,9,15,0.95,0
user_1866,2024-10,8,10,1.01,0
user_1866,2024-11,10,15,0.91,0
user_1867,2024-01,18,23,0.1,0
user_1867,2024-01,24,29,0.12,0
user_1867,2024-03,21,31,0.12,0
user_1867,2024-03,19,23,0.12,0
user_1867,2024-04,26,27,0.11,0
user_1867,2024-05,18,30,0.11,0
user_1867,2024-06,22,31,0.11,0
user_1867,2024-07,25,24,0.11,0
user_1867,2024-08,21,29,0.12,0
user_1867,2024-09,20,29,0.12,0
user_1867,2024-10,23,26,0.11,0
user_1867,2024-11,26,24,0.12,0
user_1868,2024-01,6,11,0.13,0
user_1868,2024-01,8,11,0.12,0
user_1868,2024-03,7,14,0.12,0
user_1868,2024-03,7,14,0.12,0
user_1868,2024-04,6,10,0.12,0
user_1868,2024-05,8,15,0.13,0
user_1868,2024-06,8,12,0.14,0
user_1868,2024-07,7,13,0.14,0
user_1868,2024-08,7,14,0.12,0
user_1868,2024-09,8,13,0.12,0
user_1868,2024-10,7,11,0.12,0
user_1868,2024-11,6,14,0.13,0
user_1869,2024-01,28,52,0.48,0
user_1869,2024-01,30,55,0.45,0
user_1869,2024-03,29,57,0.47,0
user_1869,2024-03,32,61,0.49,0
user_1869,2024-04,24,48,0.52,0
user_1869,2024-05,24,56,0.45,0
user_1869,2024-06,25,61,0.51,0
user_1869,2024-07,32,60,0.48,0
user_1869,2024-08,31,59,0.5,0
user_1869,2024-09,2,1,0.02,1
user_1869,2024-10,2,1,0.03,1
user_1869,2024-11,0,3,0.04,1
user_1870,2024-01,6,8,0.69,0
user_1870,2024-01,5,8,0.78,0
user_1870,2024-03,7,10,0.71,0
user_1870,2024-03,7,10,0.75,0
user_1870,2024-04,6,9,0.77,0
user_1870,2024-05,7,9,0.68,0
user_1870,2024-06,5,10,0.72,0
user_1870,2024-07,6,11,0.73,0
user_1870,2024-08,6,11,0.82,0
user_1870,2024-09,6,11,0.75,0
user_1870,2024-10,6,10,0.75,0
user_1870,2024-11,7,8,0.71,0
user_1871,2024-01,7,12,0.13,0
user_1871,2024-01,9,10,0.12,0
user_1871,2024-03,8,10,0.14,0
user_1871,2024-03,7,11,0.12,0
user_1871,2024-04,8,10,0.14,0
user_1871,2024-05,6,9,0.13,0
user_1871,2024-06,10,9,0.14,0
user_1871,2024-07,8,11,0.13,0
user_1871,2024-08,9,11,0.13,0
user_1871,2024-09,8,11,0.14,0
user_1871,2024-10,10,8,0.12,0
user_1871,2024-11,8,9,0.14,0
user_1872,2024-01,31,22,0.96,0
user_1872,2024-01,29,26,0.91,0
user_1872,2024-03,24,18,0.92,0
user_1872,2024-03,27,25,0.95,0
user_1872,2024-04,31,18,0.84,0
user_1872,2024-05,25,21,0.83,0
user_1872,2024-06,31,25,0.92,0
user_1872,2024-07,30,18,0.92,0
user_1872,2024-08,26,20,0.82,0
user_1872,2024-09,32,26,0.84,0
user_1872,2024-10,26,21,0.89,0
user_1872,2024-11,30,23,0.95,0
user_1873,2024-01,20,52,0.81,0
user_1873,2024-01,18,58,0.77,0
user_1873,2024-03,16,60,0.77,0
user_1873,2024-03,19,46,0.83,0
user_1873,2024-04,17,49,0.81,0
user_1873,2024-05,20,47,0.83,0
user_1873,2024-06,17,65,0.84,0
user_1873,2024-07,17,57,0.83,0
user_1873,2024-08,17,44,0.75,0
user_1873,2024-09,17,47,0.86,0
user_1873,2024-10,19,52,0.81,0
user_1873,2024-11,16,65,0.86,0
user_1874,2024-01,21,26,0.53,0
user_1874,2024-01,26,33,0.56,0
user_1874,2024-03,23,36,0.47,0
user_1874,2024-03,27,34,0.53,0
user_1874,2024-04,21,26,0.55,0
user_1874,2024-05,26,36,0.54,0
user_1874,2024-06,21,37,0.57,0
user_1874,2024-07,25,33,0.52,0
user_1874,2024-08,25,30,0.55,0
user_1874,2024-09,22,25,0.52,0
user_1874,2024-10,20,28,0.49,0
user_1874,2024-11,24,28,0.54,0
user_1875,2024-01,18,33,0.8,0
user_1875,2024-01,17,28,0.78,0
user_1875,2024-03,19,27,0.79,0
user_1875,2024-03,20,29,0.82,0
user_1875,2024-04,20,34,0.7,0
user_1875,2024-05,19,30,0.73,0
user_1875,2024-06,19,29,0.84,0
user_1875,2024-07,16,37,0.77,0
user_1875,2024-08,19,30,0.75,0
user_1875,2024-09,16,37,0.79,0
user_1875,2024-10,16,36,0.7,0
user_1875,2024-11,19,32,0.72,0
user_1876,2024-01,19,52,0.12,0
user_1876,2024-01,16,61,0.12,0
user_1876,2024-03,16,46,0.11,0
user_1876,2024-03,19,54,0.11,0
user_1876,2024-04,20,54,0.11,0
user_1876,2024-05,22,46,0.12,0
user_1876,2024-06,21,52,0.11,0
user_1876,2024-07,20,52,0.13,0
user_1876,2024-08,20,51,0.12,0
user_1876,2024-09,19,46,0.1,0
user_1876,2024-10,21,48,0.11,0
user_1876,2024-11,18,58,0.12,0
user_1877,2024-01,6,33,0.48,0
user_1877,2024-01,10,30,0.52,0
user_1877,2024-03,9,34,0.47,0
user_1877,2024-03,7,30,0.53,0
user_1877,2024-04,8,28,0.52,0
user_1877,2024-05,7,25,0.45,0
user_1877,2024-06,9,30,0.53,0
user_1877,2024-07,9,31,0.47,0
user_1877,2024-08,7,27,0.49,0
user_1877,2024-09,9,33,0.49,0
user_1877,2024-10,8,33,0.45,0
user_1877,2024-11,9,27,0.5,0
user_1878,2024-01,10,39,0.24,0
user_1878,2024-01,9,37,0.23,0
user_1878,2024-03,7,34,0.23,0
user_1878,2024-03,9,45,0.26,0
user_1878,2024-04,10,33,0.24,0
user_1878,2024-05,8,39,0.28,0
user_1878,2024-06,10,34,0.26,0
user_1878,2024-07,8,42,0.27,0
user_1878,2024-08,8,35,0.25,0
user_1878,2024-09,11,44,0.24,0
user_1878,2024-10,8,44,0.26,0
user_1878,2024-11,11,41,0.23,0
user_1879,2024-01,16,23,0.35,0
user_1879,2024-01,19,26,0.39,0
user_1879,2024-03,20,28,0.37,0
user_1879,2024-03,17,32,0.36,0
user_1879,2024-04,22,25,0.37,0
user_1879,2024-05,19,23,0.37,0
user_1879,2024-06,22,27,0.4,0
user_1879,2024-07,20,30,0.36,0
user_1879,2024-08,20,23,0.41,0
user_1879,2024-09,20,29,0.4,0
user_1879,2024-10,20,27,0.35,0
user_1879,2024-11,16,29,0.39,0
user_1880,2024-01,20,52,0.62,0
user_1880,2024-01,23,47,0.51,0
user_1880,2024-03,23,50,0.58,0
user_1880,2024-03,24,46,0.51,0
user_1880,2024-04,18,51,0.58,0
user_1880,2024-05,22,65,0.54,0
user_1880,2024-06,21,60,0.59,0
user_1880,2024-07,21,52,0.61,0
user_1880,2024-08,20,44,0.55,0
user_1880,2024-09,23,54,0.54,0
user_1880,2024-10,25,64,0.53,0
user_1880,2024-11,19,55,0.58,0
user_1881,2024-01,11,16,0.26,0
user_1881,2024-01,15,16,0.26,0
user_1881,2024-03,14,15,0.27,0
user_1881,2024-03,15,19,0.28,0
user_1881,2024-04,11,17,0.27,0
user_1881,2024-05,12,18,0.26,0
user_1881,2024-06,14,16,0.29,0
user_1881,2024-07,12,16,0.25,0
user_1881,2024-08,15,18,0.29,0
user_1881,2024-09,15,20,0.24,0
user_1881,2024-10,15,19,0.26,0
user_1881,2024-11,11,20,0.27,0
user_1882,2024-01,26,43,0.93,0
user_1882,2024-01,26,45,0.88,0
user_1882,2024-03,24,55,1.0,0
user_1882,2024-03,27,42,0.99,0
user_1882,2024-04,22,47,0.91,0
user_1882,2024-05,23,49,0.87,0
user_1882,2024-06,24,50,0.94,0
user_1882,2024-07,25,59,0.83,0
user_1882,2024-08,23,55,0.86,0
user_1882,2024-09,24,49,0.92,0
user_1882,2024-10,27,59,0.97,0
user_1882,2024-11,24,50,1.0,0
user_1883,2024-01,9,19,0.7,0
user_1883,2024-01,8,18,0.78,0
user_1883,2024-03,11,19,0.84,0
user_1883,2024-03,10,17,0.83,0
user_1883,2024-04,11,19,0.79,0
user_1883,2024-05,12,21,0.75,0
user_1883,2024-06,12,22,0.84,0
user_1883,2024-07,11,19,0.73,0
user_1883,2024-08,9,18,0.73,0
user_1883,2024-09,10,22,0.84,0
user_1883,2024-10,9,23,0.8,0
user_1883,2024-11,12,19,0.83,0
user_1884,2024-01,24,19,0.51,0
user_1884,2024-01,26,19,0.48,0
user_1884,2024-03,30,25,0.48,0
user_1884,2024-03,27,20,0.55,0
user_1884,2024-04,23,19,0.51,0
user_1884,2024-05,24,26,0.49,0
user_1884,2024-06,34,23,0.54,0
user_1884,2024-07,33,23,0.55,0
user_1884,2024-08,26,24,0.49,0
user_1884,2024-09,29,20,0.55,0
user_1884,2024-10,27,25,0.51,0
user_1884,2024-11,32,25,0.5,0
user_1885,2024-01,26,17,0.9,0
user_1885,2024-01,28,22,0.77,0
user_1885,2024-03,27,23,0.92,0
user_1885,2024-03,23,18,0.93,0
user_1885,2024-04,30,20,0.84,0
user_1885,2024-05,34,21,0.85,0
user_1885,2024-06,24,23,0.91,0
user_1885,2024-07,23,21,0.9,0
user_1885,2024-08,25,24,0.79,0
user_1885,2024-09,25,22,0.78,0
user_1885,2024-10,26,17,0.79,0
user_1885,2024-11,29,19,0.77,0
user_1886,2024-01,15,45,0.76,0
user_1886,2024-01,15,33,0.82,0
user_1886,2024-03,15,43,0.8,0
user_1886,2024-03,15,47,0.72,0
user_1886,2024-04,12,35,0.7,0
user_1886,2024-05,14,49,0.76,0
user_1886,2024-06,14,40,0.78,0
user_1886,2024-07,12,47,0.7,0
user_1886,2024-08,16,46,0.8,0
user_1886,2024-09,14,45,0.83,0
user_1886,2024-10,14,47,0.81,0
user_1886,2024-11,14,33,0.74,0
user_1887,2024-01,27,60,0.76,0
user_1887,2024-01,22,50,0.78,0
user_1887,2024-03,30,55,0.74,0
user_1887,2024-03,29,55,0.82,0
user_1887,2024-04,31,61,0.71,0
user_1887,2024-05,22,64,0.69,0
user_1887,2024-06,25,59,0.7,0
user_1887,2024-07,29,47,0.81,0
user_1887,2024-08,23,63,0.7,0
user_1887,2024-09,21,62,0.72,0
user_1887,2024-10,25,45,0.74,0
user_1887,2024-11,29,63,0.8,0
user_1888,2024-01,17,17,0.58,0
user_1888,2024-01,14,20,0.56,0
user_1888,2024-03,14,16,0.55,0
user_1888,2024-03,16,22,0.61,0
user_1888,2024-04,11,19,0.57,0
user_1888,2024-05,15,16,0.56,0
user_1888,2024-06,15,16,0.6,0
user_1888,2024-07,15,20,0.56,0
user_1888,2024-08,12,14,0.61,0
user_1888,2024-09,15,16,0.55,0
user_1888,2024-10,14,20,0.55,0
user_1888,2024-11,13,20,0.51,0
user_1889,2024-01,22,33,0.54,0
user_1889,2024-01,24,35,0.49,0
user_1889,2024-03,26,32,0.46,0
user_1889,2024-03,20,40,0.53,0
user_1889,2024-04,22,36,0.52,0
user_1889,2024-05,19,41,0.51,0
user_1889,2024-06,21,45,0.56,0
user_1889,2024-07,21,40,0.55,0
user_1889,2024-08,22,35,0.48,0
user_1889,2024-09,23,41,0.49,0
user_1889,2024-10,25,36,0.54,0
user_1889,2024-11,20,35,0.47,0
user_1890,2024-01,17,42,0.57,0
user_1890,2024-01,17,46,0.51,0
user_1890,2024-03,17,38,0.57,0
user_1890,2024-03,19,34,0.5,0
user_1890,2024-04,21,42,0.58,0
user_1890,2024-05,20,43,0.57,0
user_1890,2024-06,1,2,0.04,1
user_1890,2024-07,1,4,0.04,1
user_1890,2024-08,2,2,0.05,1
user_1890,2024-09,0,4,0.01,1
user_1890,2024-10,0,2,0.02,1
user_1890,2024-11,2,1,0.03,1
user_1891,2024-01,8,46,0.56,0
user_1891,2024-01,9,39,0.56,0
user_1891,2024-03,8,49,0.51,0
user_1891,2024-03,7,55,0.47,0
user_1891,2024-04,8,55,0.49,0
user_1891,2024-05,8,38,0.49,0
user_1891,2024-06,8,41,0.46,0
user_1891,2024-07,9,47,0.52,0
user_1891,2024-08,9,57,0.49,0
user_1891,2024-09,7,57,0.55,0
user_1891,2024-10,0,0,0.01,1
user_1891,2024-11,0,4,0.01,1
user_1892,2024-01,25,40,0.54,0
user_1892,2024-01,30,37,0.49,0
user_1892,2024-03,23,42,0.58,0
user_1892,2024-03,29,37,0.54,0
user_1892,2024-04,23,42,0.48,0
user_1892,2024-05,25,39,0.58,0
user_1892,2024-06,25,38,0.57,0
user_1892,2024-07,20,38,0.58,0
user_1892,2024-08,22,41,0.52,0
user_1892,2024-09,25,37,0.54,0
user_1892,2024-10,21,38,0.58,0
user_1892,2024-11,24,44,0.57,0
user_1893,2024-01,16,20,0.28,0
user_1893,2024-01,18,16,0.27,0
user_1893,2024-03,15,14,0.26,0
user_1893,2024-03,19,20,0.28,0
user_1893,2024-04,14,20,0.27,0
user_1893,2024-05,15,19,0.29,0
